"CÓD. 
DEP.",DEPARTAMENTO,CÓD. MUN.,MUNICIPIO,"GRUPO 
DE CULTIVO","SUBGRUPO 
DE CULTIVO",CULTIVO,DESAGREGACIÓN REGIONAL Y/O SISTEMA PRODUCTIVO,AÑO,PERIODO,"Área Sembrada
(ha)","Área Cosechada
(ha)","Producción
(t)","Rendimiento
(t/ha)",ESTADO FISICO PRODUCCION,"NOMBRE 
CIENTIFICO",CICLO DE CULTIVO
76,VALLE DEL CAUCA,76318,GUACARI,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2016,2016,51,43,430,10,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
76,VALLE DEL CAUCA,76036,ANDALUCIA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2016,2016,50,25,250,10,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
76,VALLE DEL CAUCA,76041,ANSERMANUEVO,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2016,2016,47,25,127,5,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
76,VALLE DEL CAUCA,76100,BOLIVAR,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2016,2016,44,40,200,5,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
76,VALLE DEL CAUCA,76248,EL CERRITO,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2016,2016,43,41,246,6,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
76,VALLE DEL CAUCA,76890,YOTOCO,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2016,2016,42,41,366,8.93,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
76,VALLE DEL CAUCA,76403,LA VICTORIA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2016,2016,39,25,250,10,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
76,VALLE DEL CAUCA,76243,EL AGUILA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2016,2016,34,20,160,8,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
76,VALLE DEL CAUCA,76616,RIOFRIO,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2016,2016,33,29,290,10,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
76,VALLE DEL CAUCA,76892,YUMBO,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2016,2016,33,27,324,12,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
76,VALLE DEL CAUCA,76126,CALIMA EL DARIEN,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2016,2016,32,27,398,15,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
76,VALLE DEL CAUCA,76622,ROLDANILLO,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2016,2016,31,29,290,10,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
76,VALLE DEL CAUCA,76113,BUGALAGRANDE,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2016,2016,30,27,270,10,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
76,VALLE DEL CAUCA,76869,VIJES,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2016,2016,27,17,204,12,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
76,VALLE DEL CAUCA,76497,OBANDO,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2016,2016,27,27,266,10,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
76,VALLE DEL CAUCA,76670,SAN PEDRO,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2016,2016,23,21,193,9.2,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
76,VALLE DEL CAUCA,76400,LA UNION,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2016,2016,22,21,424,20,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
76,VALLE DEL CAUCA,76147,CARTAGO,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2016,2016,21,21,318,15,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
76,VALLE DEL CAUCA,76823,TORO,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2016,2016,15,12,108,9,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
76,VALLE DEL CAUCA,76111,BUGA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2016,2016,14,12,84,7,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
76,VALLE DEL CAUCA,76834,TULUA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2016,2016,13,12,96,8,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
76,VALLE DEL CAUCA,76250,EL DOVIO,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2016,2016,11,6,44,8,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
76,VALLE DEL CAUCA,76275,FLORIDA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2016,2016,9,8,144,18,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
76,VALLE DEL CAUCA,76001,CALI,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2016,2016,5,3,15,5,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
76,VALLE DEL CAUCA,76364,JAMUNDI,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2016,2016,5,5,40,8,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
76,VALLE DEL CAUCA,76563,PRADERA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2016,2016,2,2,20,10,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
99,VICHADA,99524,LA PRIMAVERA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2016,2016,4,2,5,3.2,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
5,ANTIOQUIA,5847,URRAO,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,2490,1616,58146,35.98,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
5,ANTIOQUIA,5756,SONSON,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,1550,1350,20250,15,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
5,ANTIOQUIA,5679,SANTA BARBARA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,710,685,4110,6,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
5,ANTIOQUIA,5541,PEÑOL,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,619,456,5472,12,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
5,ANTIOQUIA,5674,SAN VICENTE,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,600,225,2363,10.5,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
5,ANTIOQUIA,5607,RETIRO,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,577,373,7460,20,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
5,ANTIOQUIA,5002,ABEJORRAL,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,506,446,8474,19,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
5,ANTIOQUIA,5376,LA CEJA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,382,362,2896,8,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
5,ANTIOQUIA,5318,GUARNE,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,372,291,2619,9,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
5,ANTIOQUIA,5837,TURBO,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,329,140,1400,10,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
5,ANTIOQUIA,5368,JERICO,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,326,90,900,10,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
5,ANTIOQUIA,5440,MARINILLA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,297,215,1502,7,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
5,ANTIOQUIA,5697,SANTUARIO,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,217,187,1122,6,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
5,ANTIOQUIA,5615,RIONEGRO,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,195,160,1600,10,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
5,ANTIOQUIA,5411,LIBORINA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,182,30,90,3,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
5,ANTIOQUIA,5642,SALGAR,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,130,87,1044,12,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
5,ANTIOQUIA,5030,AMAGA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,129,129,1290,10,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
5,ANTIOQUIA,5148,CARMEN DE VIBORAL,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,122,88,1760,20,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
5,ANTIOQUIA,5313,GRANADA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,122,27,203,7.5,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
5,ANTIOQUIA,5490,NECOCLI,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,113,99,1980,20,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
5,ANTIOQUIA,5045,APARTADO,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,110,100,1500,15,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
5,ANTIOQUIA,5664,SAN PEDRO,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,105,63,625,10,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
5,ANTIOQUIA,5854,VALDIVIA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,97,77,373,4.84,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
5,ANTIOQUIA,5364,JARDIN,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,96,78,936,12,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
5,ANTIOQUIA,5467,MONTEBELLO,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,93,35,245,7,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
5,ANTIOQUIA,5628,SABANALARGA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,87,5,23,4.96,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
5,ANTIOQUIA,5093,BETULIA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,84,54,540,10,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
5,ANTIOQUIA,5125,CAICEDO,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,72,25,188,7.5,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
5,ANTIOQUIA,5789,TAMESIS,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,70,60,482,8,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
5,ANTIOQUIA,5842,URAMITA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,70,40,200,5,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
5,ANTIOQUIA,5055,ARGELIA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,52,17,170,10,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
5,ANTIOQUIA,5107,BRICEÑO,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,50,0,0,,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
5,ANTIOQUIA,5282,FREDONIA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,50,49,294,6,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
5,ANTIOQUIA,5004,ABRIAQUI,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,48,3,15,5,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
5,ANTIOQUIA,5038,ANGOSTURA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,44,14,168,12,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
5,ANTIOQUIA,5361,ITUANGO,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,38,18,144,8,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
5,ANTIOQUIA,5501,OLAYA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,37,31,90,2.9,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
5,ANTIOQUIA,5761,SOPETRAN,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,36,10,75,7.5,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
5,ANTIOQUIA,5400,LA UNION,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,35,31,244,8,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
5,ANTIOQUIA,5042,SANTAFE DE ANTIOQUIA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,34,3,11,3.5,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
5,ANTIOQUIA,5792,TARSO,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,33,31,188,6,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
5,ANTIOQUIA,5001,MEDELLIN,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,33,33,198,6,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
5,ANTIOQUIA,5240,EBEJICO,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,33,3,5,2,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
5,ANTIOQUIA,5044,ANZA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,30,2,15,7.3,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
5,ANTIOQUIA,5059,ARMENIA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,30,6,18,3,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
5,ANTIOQUIA,5873,VIGIA DEL FUERTE,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,30,25,200,8,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
5,ANTIOQUIA,5113,BURITICA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,29,0,0,,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
5,ANTIOQUIA,5138,CAÑASGORDAS,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,29,0,0,,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
5,ANTIOQUIA,5543,PEQUE,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,29,25,38,1.5,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
5,ANTIOQUIA,5036,ANGELOPOLIS,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,28,28,140,5,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
5,ANTIOQUIA,5856,VALPARAISO,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,26,24,288,12,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
5,ANTIOQUIA,5686,SANTA ROSA DE OSOS,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,25,7,117,18,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
5,ANTIOQUIA,5234,DABEIBA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,21,0,0,,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
5,ANTIOQUIA,5306,GIRALDO,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,21,5,20,4,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
5,ANTIOQUIA,5321,GUATAPE,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,21,21,133,6.5,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
5,ANTIOQUIA,5887,YARUMAL,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,20,15,78,5.2,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
5,ANTIOQUIA,5147,CAREPA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,20,0,0,,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
5,ANTIOQUIA,5264,ENTRERRIOS,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,20,8,80,10,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
5,ANTIOQUIA,5347,HELICONIA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,19,16,48,3,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
5,ANTIOQUIA,5656,SAN JERONIMO,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,19,0,0,,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
5,ANTIOQUIA,5861,VENECIA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,17,17,77,4.5,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
5,ANTIOQUIA,5649,SAN CARLOS,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,16,16,48,3,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
5,ANTIOQUIA,5142,CARACOLI,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,15,15,75,5,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
5,ANTIOQUIA,5209,CONCORDIA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,15,8,120,15,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
5,ANTIOQUIA,5483,NARIÑO,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,15,14,99,7.1,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
5,ANTIOQUIA,5284,FRONTINO,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,14,9,53,6,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
5,ANTIOQUIA,5086,BELMIRA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,13,8,96,12,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
5,ANTIOQUIA,5091,BETANIA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,13,0,0,,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
5,ANTIOQUIA,5819,TOLEDO,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,13,8,48,6,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
5,ANTIOQUIA,5129,CALDAS,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,12,12,46,4,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
5,ANTIOQUIA,5145,CARAMANTA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,10,5,50,10,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
5,ANTIOQUIA,5647,SAN ANDRES,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,10,7,21,3,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
5,ANTIOQUIA,5308,GIRARDOTA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,9,7,39,5.5,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
5,ANTIOQUIA,5079,BARBOSA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,8,5,11,2.1,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
5,ANTIOQUIA,5380,LA ESTRELLA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,7,5,35,7,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
5,ANTIOQUIA,5237,DON MATIAS,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,6,5,25,5,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
5,ANTIOQUIA,5206,CONCEPCION,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,5,5,15,3,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
5,ANTIOQUIA,5809,TITIRIBI,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,4,4,19,5.5,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
5,ANTIOQUIA,5353,HISPANIA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,3,3,19,6.2,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
81,ARAUCA,81794,TAME,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,167,150,2325,15.5,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
81,ARAUCA,81065,ARAUQUITA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,56,41,615,15,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
81,ARAUCA,81736,SARAVENA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,54,37,730,20,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
81,ARAUCA,81300,FORTUL,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,29,17,252,15,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
81,ARAUCA,81001,ARAUCA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,11,0,0,,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
81,ARAUCA,81591,PUERTO RONDON,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,1,0,0,,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
8,ATLANTICO,8606,REPELON,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,32,5,55,12,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
13,BOLIVAR,13244,EL CARMEN DE BOLIVAR,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,2140,1690,16900,10,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
13,BOLIVAR,13654,SAN JACINTO,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,530,430,6450,15,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
13,BOLIVAR,13688,SANTA ROSA DEL SUR,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,123,123,1230,10,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
13,BOLIVAR,13006,ACHI,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,80,80,1200,15,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
13,BOLIVAR,13667,SAN MARTIN DE LOBA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,70,70,700,10,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
13,BOLIVAR,13074,BARRANCO DE LOBA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,15,15,150,10,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
13,BOLIVAR,13268,EL PEÑON,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,9,9,108,12,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
13,BOLIVAR,13673,SANTA CATALINA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,5,1,6,6,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
15,BOYACA,15531,PAUNA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,286,66,528,8,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
15,BOYACA,15507,OTANCHE,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,180,30,300,10,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
15,BOYACA,15212,COPER,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,149,44,471,10.7,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
15,BOYACA,15832,TUNUNGUA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,118,103,1339,13,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
15,BOYACA,15681,SAN PABLO DE BORBUR,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,102,52,104,2,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
15,BOYACA,15580,QUIPAMA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,77,37,333,9,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
15,BOYACA,15109,BUENAVISTA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,37,9,86,9.5,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
15,BOYACA,15480,MUZO,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,33,23,180,8,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
15,BOYACA,15401,LA VICTORIA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,16,14,56,4,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
15,BOYACA,15106,BRICEÑO,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,12,10,40,4,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
15,BOYACA,15377,LABRANZAGRANDE,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,9,9,36,4,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
15,BOYACA,15518,PAJARITO,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,9,9,36,4,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
15,BOYACA,15572,PUERTO BOYACA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,9,9,135,15,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
15,BOYACA,15673,SAN MATEO,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,9,0,0,,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
15,BOYACA,15367,JENESANO,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,7,7,70,10,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
15,BOYACA,15514,PAEZ,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,6,5,35,7,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
